SIRET;SIREN;NOMEN;NOMET;ETAT;CJ;SIEGE;PUB_PRIV;NATURE;DC;Libelle commune;DEP;REG;APET;A88;A17;EMPLOYEUR;Tranche d'effectif;latitude;longitude;result_label;result_score;result_score_next;result_type;result_id;result_housenumber;result_name;result_street;result_postcode;result_city;result_context;result_citycode;result_oldcitycode;result_oldcity;result_district;result_status
17760431100403;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CENTRE INFORMATION ORIENTATION;1;7172;0;PUBLIC;1;76681;Sotteville-lÇùs-Rouen;76;28;8412Z;84;OQ;1;de 11 à 49 salariés;49.411681;1.093507;Sotteville-lès-Rouen;0.46455570824524306;0.4323433689839572;municipality;76681;;Sotteville-lès-Rouen;;76300;Sotteville-lès-Rouen;76, Seine-Maritime, Normandie;76681;;;;ok
17760431100429;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;INSPECT MIXTE EDUCAT NATIONALE YVETOT;1;7172;0;PUBLIC;1;76758;Yvetot;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.716699;0.784734;Route d’Yvetot 76560 Doudeville;0.32845454545454544;0.32694090909090906;street;76219_2400;;Route d’Yvetot;Route d’Yvetot;76560;Doudeville;76, Seine-Maritime, Normandie;76219;;;;ok
17760431100460;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIRCONSCRIPTION 1ER DEGRE IEN;1;7172;0;PUBLIC;1;76231;Elbeuf;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.426348;1.083213;Rue d'Elbeuf 76100 Rouen;0.3353205278592375;0.31875391608391607;street;76540_2900;;Rue d'Elbeuf;Rue d'Elbeuf;76100;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760431100478;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;SERVICE DEPARTEMENTAL DE L'EDUCATION NAT;1;7172;1;PUBLIC;1;76540;Rouen;76;28;8560Z;85;OQ;1;1000 salariés ou plus;49.440044;1.093912;Rouen;0.35097121212121213;0.31440090909090906;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760431100502;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;INSPECT MIXTE EDUC NATION MONTIVILLIERS;1;7172;0;PUBLIC;1;76447;Montivilliers;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.542858;0.18827;Montivilliers;0.45208768595041315;0.42561636363636357;municipality;76447;;Montivilliers;;76290;Montivilliers;76, Seine-Maritime, Normandie;76447;;;;ok
17760431100528;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIRCONSCRIP 1ER DEGRE IEN BOIS GUILLAUME;1;7172;0;PUBLIC;1;76108;Bois-Guillaume;76;28;8412Z;84;OQ;1;de 11 à 49 salariés;16.272967;-61.679318;Bois Guillaume 97115 Sainte-Rose;0.4746265775401069;0.4670781818181817;street;97129_B152;;Bois Guillaume;Bois Guillaume;97115;Sainte-Rose;971, Guadeloupe;97129;;;;ok
17760431100544;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIO D' ETAT DE DIEPPE;1;7172;0;PUBLIC;1;76217;Dieppe;76;28;8412Z;84;OQ;1;de 11 à 49 salariés;49.458745;1.129108;Allee Dieppe 76000 Rouen;0.35596484848484844;0.34907058651026385;street;76540_2475;;Allee Dieppe;Allee Dieppe;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760431100569;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIRCONSCRIPTION 1 IEN DIEPPE OUEST;1;7172;0;PUBLIC;1;76217;Dieppe;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.458745;1.129108;Allee Dieppe 76000 Rouen;0.35596484848484844;0.34907058651026385;street;76540_2475;;Allee Dieppe;Allee Dieppe;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760431100577;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;INSPECT MIXTE EDUC NATION ST VALERY CAUX;1;7172;0;PUBLIC;1;76655;Saint-Valery-en-Caux;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.85859;0.71212;Saint-Valery-en-Caux;0.5687323543123542;0.47131341372912794;municipality;76655;;Saint-Valery-en-Caux;;76460;Saint-Valery-en-Caux;76, Seine-Maritime, Normandie;76655;;;;ok
17760431100593;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;INSP MIXTE EDUC NATIONALE ROUEN VIII;1;7172;0;PUBLIC;1;76322;Le Grand-Quevilly;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.412739;1.044635;Le Grand-Quevilly;0.5080513759213758;0.41104535353535354;municipality;76322;;Le Grand-Quevilly;;76120;Le Grand-Quevilly;76, Seine-Maritime, Normandie;76322;;;;ok
17760431100635;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIRCONSCRIP 1ER DEGRE IEN LE HAVRE EST;1;7172;0;PUBLIC;1;76351;Le Havre;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
17760431100643;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIRCONSCRIPTION 1ER DEGRE IEN ROUEN SUD;1;7172;0;PUBLIC;1;76540;Rouen;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.31440090909090906;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760431100650;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIRCONSCRIP 1ER DEGRE IEN LE HAVRE NORD;1;7172;0;PUBLIC;1;76351;Le Havre;76;28;8412Z;84;OQ;1;de 11 à 49 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
17760431100692;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CENTRE D'INFORMATION ET D'ORIENTATION;1;7172;0;PUBLIC;1;76231;Elbeuf;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.426348;1.083213;Rue d'Elbeuf 76100 Rouen;0.3353205278592375;0.31875391608391607;street;76540_2900;;Rue d'Elbeuf;Rue d'Elbeuf;76100;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760431100700;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIRCONSCRIPTION 1ER DEGRE IEN ROUEN AIS;1;7172;0;PUBLIC;1;76540;Rouen;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.31440090909090906;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760431100718;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIRCONSCRIP 1 ER DEGRE IEN CANTELEU;1;7172;0;PUBLIC;1;76157;Canteleu;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.432852;1.028056;Canteleu;0.36301441558441555;0.35774623376623377;municipality;76157;;Canteleu;;76380;Canteleu;76, Seine-Maritime, Normandie;76157;;;;ok
17760431100726;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CENTRE INFORMATION ORIENTATION;1;7172;0;PUBLIC;1;76540;Rouen;76;28;8412Z;84;OQ;1;de 11 à 49 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.31440090909090906;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17761625700040;177616257;DIDPAF LE HAVRE;;1;7172;1;PUBLIC;1;76351;Le Havre;76;28;8424Z;84;OQ;1;de 50 à 299 salariés;49.507345;0.129995;Le Havre;0.42000764309764305;0.3498111888111888;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
17761626500027;177616265;DRARI NORMANDIE;;1;7179;1;PUBLIC;1;76540;Rouen;76;28;8411Z;84;OQ;1;de 1 à 10 salariés;49.43951;1.137788;Route de Rouen 76160 Darnétal;0.3519742228739003;0.3325969501466275;street;76212_0590;;Route de Rouen;Route de Rouen;76160;Darnétal;76, Seine-Maritime, Normandie;76212;;;;ok
17930703800044;179307038;IMPOTS SERVICE;CENTRE IMPOTS SERVICE ROUEN;1;7160;0;PUBLIC;1;76540;Rouen;76;28;;;;0;0 salarié;49.43951;1.137788;Route de Rouen 76160 Darnétal;0.3519742228739003;0.35097121212121213;street;76212_0590;;Route de Rouen;Route de Rouen;76160;Darnétal;76, Seine-Maritime, Normandie;76212;;;;ok
18000501900476;180005019;CONSERVATOIRE ESPACE LITTORAL RIVAGE;DELEGATION DE RIVAGE NORMANDIE;1;7389;0;PUBLIC;1;14327;H‚rouville-Saint-Clair;14;28;8413Z;84;OQ;1;de 1 à 10 salariés;;;;;;;;;;;;;;;;;;not-found
18000701500704;180007015;OFFICE NATIONAL ANCIEN COMBATTANT;SERVICE DEPARTEMENTAL SEINE MARITIME;1;7389;0;PUBLIC;1;76540;Rouen;76;28;8411Z;84;OQ;1;de 1 à 10 salariés;49.440044;1.093912;Rouen;0.4036721343873518;0.33138545454545454;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
18000701501561;180007015;OFFICE NATIONAL ANCIEN COMBATTANT;DIRECTION DEPARTEMENTALE;1;7389;0;PUBLIC;1;14118;Caen;14;28;8411Z;84;OQ;1;de 11 à 49 salariés;49.184316;-0.37193;Caen;0.37823487603305783;0.34485779220779217;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
18000701501587;180007015;OFFICE NATIONAL ANCIEN COMBATTANT;SERVICE DEPARTEMENTAL DE L EURE;1;7389;0;PUBLIC;1;27229;Evreux;27;28;8411Z;84;OQ;1;de 1 à 10 salariés;49.020599;1.146898;Évreux;0.47867624505928846;0.3886384952978056;municipality;27229;;Évreux;;27000;Évreux;27, Eure, Normandie;27229;;;;ok
18000701501959;180007015;OFFICE NATIONAL ANCIEN COMBATTANT;SERVICE DEPARTEMENTAL DE LA MANCHE;1;7389;0;PUBLIC;1;50502;Saint-Lo;50;28;8411Z;84;OQ;1;de 1 à 10 salariés;49.113958;-1.080464;Saint-Lô;0.4594195104895105;0.3950977922077922;municipality;50502;;Saint-Lô;;50000;Saint-Lô;50, Manche, Normandie;50502;;;;ok
18000701501967;180007015;OFFICE NATIONAL ANCIEN COMBATTANT;SERVICE DEPARTEMENTAL DE L'ORNE;1;7389;0;PUBLIC;1;61001;Alen‡on;61;28;8411Z;84;OQ;1;de 1 à 10 salariés;50.737671;1.607681;Allée Prud Hon 62200 Boulogne-sur-Mer;0.19696105651105653;0.14753782369146004;street;62160_2852;;Allée Prud Hon;Allée Prud Hon;62200;Boulogne-sur-Mer;62, Pas-de-Calais, Hauts-de-France;62160;;;;ok
18002002601082;180020026;CAISSE DES DEPOTS ET CONSIGNATIONS;CDC DR NORMANDIE - ROUEN;1;7490;0;PUBLIC;1;76540;Rouen;76;28;6419Z;64;KZ;1;de 11 à 49 salariés;49.440044;1.093912;Rouen;0.4036721343873518;0.33138545454545454;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
18002002601132;180020026;CAISSE DES DEPOTS ET CONSIGNATIONS;CDC DR NORMANDIE - CAEN;1;7490;0;PUBLIC;1;14118;Caen;14;28;6419Z;64;KZ;1;de 11 à 49 salariés;49.184316;-0.37193;Caen;0.37823487603305783;0.34485779220779217;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
18003402700771;180034027;OFFICE FRANCAIS IMMIGRATION INTEGR;BUREAU DEPARTEMENTAL;1;7389;0;PUBLIC;1;76540;Rouen;76;28;8412Z;84;OQ;1;de 11 à 49 salariés;49.737916;0.42504;Rue de Rouen 76400 Toussaint;0.35710871473354233;0.35097121212121213;street;76708_9nnqrq;;Rue de Rouen;Rue de Rouen;76400;Toussaint;76, Seine-Maritime, Normandie;76708;;;;ok
18003402701258;180034027;OFFICE FRANCAIS IMMIGRATION INTEGR;DIRECTION TERRITORIALE;1;7389;0;PUBLIC;1;14118;Caen;14;28;8412Z;84;OQ;1;de 11 à 49 salariés;49.184316;-0.37193;Caen;0.37823487603305783;0.34485779220779217;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
18003604801393;180036048;INST NATIONAL SANTE RECHERCHE MEDICALE;INSERM UNITE 320;1;7389;0;PUBLIC;1;14118;Caen;14;28;7219Z;72;MN;1;de 50 à 299 salariés;49.320534;0.059288;Route de Caen 14800 Vauville;0.34586144200626956;0.3412296103896104;street;14731_uu4hfv;;Route de Caen;Route de Caen;14800;Vauville;14, Calvados, Normandie;14731;;;;ok
18003604801872;180036048;INST NATIONAL SANTE RECHERCHE MEDICALE;INSERM UNITE 413;1;7389;0;PUBLIC;1;76451;Mont-Saint-Aignan;76;28;7219Z;72;MN;1;de 11 à 49 salariés;49.467092;1.081654;Mont-Saint-Aignan;0.5067813759213758;0.4417790135396518;municipality;76451;;Mont-Saint-Aignan;;76130;Mont-Saint-Aignan;76, Seine-Maritime, Normandie;76451;;;;ok
18003604802086;180036048;INST NATIONAL SANTE RECHERCHE MEDICALE;INSERM UNITE 519;1;7389;0;PUBLIC;1;76540;Rouen;76;28;7219Z;72;MN;1;de 11 à 49 salariés;49.440044;1.093912;Rouen;0.4036721343873518;0.34022876832844573;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
18004301000297;180043010;RESEAU CANOPE;DIRECTION TERRITORIALE DE NORMANDIE;1;7389;0;PUBLIC;1;14118;Caen;14;28;8560Z;85;OQ;1;de 11 à 49 salariés;49.184316;-0.37193;Caen;0.3243362055335969;0.3221272727272727;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
18004301001493;180043010;RESEAU CANOPE;MUSEE NATIONAL DE L EDUCATION;1;7389;0;PUBLIC;1;76540;Rouen;76;28;9103Z;91;RU;1;de 11 à 49 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.3466059595959596;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
18004301001519;180043010;RESEAU CANOPE;;1;7389;0;PUBLIC;1;76451;Mont-Saint-Aignan;76;28;8560Z;85;OQ;1;de 11 à 49 salariés;49.467092;1.081654;Mont-Saint-Aignan;0.5450014141414141;0.49937626262626256;municipality;76451;;Mont-Saint-Aignan;;76130;Mont-Saint-Aignan;76, Seine-Maritime, Normandie;76451;;;;ok
18004301027229;180043010;RESEAU CANOPE;;1;7389;0;PUBLIC;1;27229;Evreux;27;28;8560Z;85;OQ;1;de 1 à 10 salariés;48.955589;1.082848;Rue d’Évreux 27180 Les Ventes;0.3886384952978056;0.3827694043887147;street;27678_0025;;Rue d’Évreux;Rue d’Évreux;27180;Les Ventes;27, Eure, Normandie;27678;;;;ok
18004301050502;180043010;RESEAU CANOPE;;1;7389;0;PUBLIC;1;50502;Saint-Lo;50;28;8560Z;85;OQ;1;de 1 à 10 salariés;49.113958;-1.080464;Saint-Lô;0.41020946127946123;0.3818176033057851;municipality;50502;;Saint-Lô;;50000;Saint-Lô;50, Manche, Normandie;50502;;;;ok
18004301061001;180043010;RESEAU CANOPE;;1;7389;0;PUBLIC;1;61001;Alen‡on;61;28;8560Z;85;OQ;1;de 1 à 10 salariés;50.737671;1.607681;Allée Prud Hon 62200 Boulogne-sur-Mer;0.19696105651105653;0.14753782369146004;street;62160_2852;;Allée Prud Hon;Allée Prud Hon;62200;Boulogne-sur-Mer;62, Pas-de-Calais, Hauts-de-France;62160;;;;ok
18004302800208;180043028;OFFICE NAT INFORMAT ENSEIG PROFES;DELEGATION REGIONALE DE CAEN;1;7389;0;PUBLIC;1;14118;Caen;14;28;6311Z;63;JZ;1;de 1 à 10 salariés;49.184316;-0.37193;Caen;0.3243362055335969;0.31089909090909085;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
18004302800943;180043028;OFFICE NAT INFORMAT ENSEIG PROFES;DELEGATION REGIONALE DE ROUEN;1;7389;0;PUBLIC;1;76451;Mont-Saint-Aignan;76;28;6311Z;63;JZ;1;de 1 à 10 salariés;49.467092;1.081654;Mont-Saint-Aignan;0.5450014141414141;0.46995158102766793;municipality;76451;;Mont-Saint-Aignan;;76130;Mont-Saint-Aignan;76, Seine-Maritime, Normandie;76451;;;;ok
18004601300074;180046013;CENTRE DES MONUMENTS NATIONAUX;ABBAYE DU MONT ST MICHEL;1;7389;0;PUBLIC;1;50353;Le Mont-Saint-Michel;50;28;9103Z;91;RU;1;de 50 à 299 salariés;49.121677;-1.102923;Rue Mont Saint Michel 50180 Agneaux;0.604416013986014;0.5465968997668997;street;50002_0359;;Rue Mont Saint Michel;Rue Mont Saint Michel;50180;Agneaux;50, Manche, Normandie;50002;;;;ok
18004601300603;180046013;CENTRE DES MONUMENTS NATIONAUX;CHATEAU DE CARROUGES;1;7389;0;PUBLIC;1;61074;Carrouges;61;28;9103Z;91;RU;1;de 1 à 10 salariés;48.567549;-0.159689;Carrouges;0.41393675324675316;0.38011122257053287;municipality;61074;;Carrouges;;61320;Carrouges;61, Orne, Normandie;61074;;;;ok
18004601300884;180046013;CENTRE DES MONUMENTS NATIONAUX;;1;7389;0;PUBLIC;1;27052;Le Bec-Hellouin;27;28;;;;0;0 salarié;49.224357;0.730285;Le Bec-Hellouin;0.5457123415977961;0.43854541125541124;municipality;27052;;Le Bec-Hellouin;;27800;Le Bec-Hellouin;27, Eure, Normandie;27052;;;;ok
18004605400177;180046054;CENTRE NATIONAL DES ARTS PLASTIQUES;ATELIER NATIONAL POINT D'ALENCON;1;7389;0;PUBLIC;1;61001;Alen‡on;61;28;1399Z;13;C5;1;de 1 à 10 salariés;50.737671;1.607681;Allée Prud Hon 62200 Boulogne-sur-Mer;0.19696105651105653;0.14753782369146004;street;62160_2852;;Allée Prud Hon;Allée Prud Hon;62200;Boulogne-sur-Mer;62, Pas-de-Calais, Hauts-de-France;62160;;;;ok
18006003000475;180060030;METEO-FRANCE;CENTRE METEOROLOGIQUE DE CAEN;1;7389;0;PUBLIC;1;14137;Carpiquet;14;28;8413Z;84;OQ;1;de 1 à 10 salariés;49.186339;-0.410755;Chemin de Carpiquet 14000 Caen;0.4043417171717172;0.3764339498432601;street;14118_1394;;Chemin de Carpiquet;Chemin de Carpiquet;14000;Caen;14, Calvados, Normandie;14118;;;;ok
18006003000905;180060030;METEO-FRANCE;CENTRE METEOROLOGIQUE DE ROUEN;1;7389;0;PUBLIC;1;76116;Boos;76;28;8413Z;84;OQ;1;de 1 à 10 salariés;49.387083;1.205301;Boos;0.2599709090909091;0.25248675324675324;municipality;76116;;Boos;;76520;Boos;76, Seine-Maritime, Normandie;76116;;;;ok
18006003000913;180060030;METEO-FRANCE;STATION METEOROLOGIQUE;1;7389;0;PUBLIC;1;76351;Le Havre;76;28;8413Z;84;OQ;1;de 1 à 10 salariés;49.493827;0.100824;Avenue Foch 76600 Le Havre;0.42410444444444445;0.42410444444444445;street;76351_3030;;Avenue Foch;Avenue Foch;76600;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
18006003001416;180060030;METEO-FRANCE;CENTRE METEOROLOGIQUE DE CHERBOURG;1;7389;0;PUBLIC;1;50129;Cherbourg-en-Cotentin;50;28;8413Z;84;OQ;1;de 1 à 10 salariés;49.634418;-1.626864;Cherbourg-en-Cotentin;0.5561741906873614;0.5049056643356643;municipality;50129;;Cherbourg-en-Cotentin;;50470;Cherbourg-en-Cotentin;50, Manche, Normandie;50129;;;;ok
18006701900489;180067019;INST NAT INFO GEOGRAPHIQUE FORESTIERE;DELEGATION INTERREGIONALE NORD-OUEST;1;7389;0;PUBLIC;1;14327;H‚rouville-Saint-Clair;14;28;8413Z;84;OQ;1;de 11 à 49 salariés;;;;;;;;;;;;;;;;;;not-found
18007003901340;180070039;INST NAT RECHERCHE AGRI ALIM ENV;DOMAINE EXPERIMENTAL PRODUC ANIMALES;1;7389;0;PUBLIC;1;61328;Le Pin-au-Haras;61;28;7219Z;72;MN;1;de 11 à 49 salariés;48.744496;0.135182;Le Pin-au-Haras;0.4619948051948052;0.40469286031042123;municipality;61328;;Le Pin-au-Haras;;61310;Le Pin-au-Haras;61, Orne, Normandie;61328;;;;ok
18007003902009;180070039;INST NAT RECHERCHE AGRI ALIM ENV;;1;7389;0;PUBLIC;1;14118;Caen;14;28;7219Z;72;MN;1;de 1 à 10 salariés;49.184316;-0.37193;Caen;0.37823487603305783;0.34485779220779217;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
18008001200388;180080012;INST NAT DE LA PROPRIETE INDUSTRIELLE;;1;7382;0;PUBLIC;1;76575;Saint-Etienne-du-Rouvray;76;28;8413Z;84;OQ;1;de 1 à 10 salariés;49.38518;1.087631;Saint-Étienne-du-Rouvray;0.6476660606060605;0.5473218518518519;municipality;76575;;Saint-Étienne-du-Rouvray;;76800;Saint-Étienne-du-Rouvray;76, Seine-Maritime, Normandie;76575;;;;ok
18008901302532;180089013;CENTRE NATIONAL RECHERCHE SCIENTIFIQUE;;1;7389;0;PUBLIC;1;76451;Mont-Saint-Aignan;76;28;7220Z;72;MN;1;de 50 à 299 salariés;49.467092;1.081654;Mont-Saint-Aignan;0.5450014141414141;0.46995158102766793;municipality;76451;;Mont-Saint-Aignan;;76130;Mont-Saint-Aignan;76, Seine-Maritime, Normandie;76451;;;;ok
18008901303977;180089013;CENTRE NATIONAL RECHERCHE SCIENTIFIQUE;CNRS MOY1900 NORMANDIE;1;7389;0;PUBLIC;1;14118;Caen;14;28;7219Z;72;MN;1;de 300 à 999 salariés;49.184316;-0.37193;Caen;0.3243362055335969;0.30764733542319744;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
18009206600109;180092066;EPA LA MASSE DES DOUANES;SERVICE REGIONAL;1;7389;0;PUBLIC;1;76351;Le Havre;76;28;6820A;68;LZ;1;de 1 à 10 salariés;49.507345;0.129995;Le Havre;0.42000764309764305;0.38997941031941036;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
18009235500411;180092355;CNPF SERVICES GENERAUX;CRPF DE NORMANDIE;1;7389;0;PUBLIC;1;76575;Saint-Etienne-du-Rouvray;76;28;8413Z;84;OQ;1;de 11 à 49 salariés;49.38518;1.087631;Saint-Étienne-du-Rouvray;0.6476660606060605;0.5473218518518519;municipality;76575;;Saint-Étienne-du-Rouvray;;76800;Saint-Étienne-du-Rouvray;76, Seine-Maritime, Normandie;76575;;;;ok
18009259500073;180092595;ETS PUBLIC D'INSERTION DE LA DEFENSE;CENTRE EPIDE DE VAL DE REUIL;1;7389;0;PUBLIC;1;27701;Val-de-Reuil;27;28;8559A;85;OQ;1;de 50 à 299 salariés;49.261533;1.20933;Val-de-Reuil;0.47784269794721407;0.38237669421487597;municipality;27701;;Val-de-Reuil;;27100;Val-de-Reuil;27, Eure, Normandie;27701;;;;ok
18009259500131;180092595;ETS PUBLIC D'INSERTION DE LA DEFENSE;CENTRE EPIDE DE ALENCON;1;7389;0;PUBLIC;1;61001;Alen‡on;61;28;8559A;85;OQ;1;de 11 à 49 salariés;50.737671;1.607681;Allée Prud Hon 62200 Boulogne-sur-Mer;0.19696105651105653;0.19541923520923518;street;62160_2852;;Allée Prud Hon;Allée Prud Hon;62200;Boulogne-sur-Mer;62, Pas-de-Calais, Hauts-de-France;62160;;;;ok
18750009500067;187500095;AGENCE DE L'EAU SEINE-NORMANDIE;DIRECTION DU BOCAGE NORMAND;1;7385;0;PUBLIC;1;14327;H‚rouville-Saint-Clair;14;28;8413Z;84;OQ;1;de 11 à 49 salariés;;;;;;;;;;;;;;;;;;not-found
18750009500141;187500095;AGENCE DE L'EAU SEINE-NORMANDIE;DIRECTION TERRITORIALE SEINE AVAL;1;7385;0;PUBLIC;1;76540;Rouen;76;28;8413Z;84;OQ;1;de 11 à 49 salariés;49.440044;1.093912;Rouen;0.4036721343873518;0.37213780564263327;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
19140004300011;191400043;LYCEE CLASSIQUE MODERNE ALAIN CHARTIER;;1;7331;1;PUBLIC;1;14047;Bayeux;14;28;8531Z;85;OQ;1;de 50 à 299 salariés;49.183346;-0.385933;Rue de Bayeux 14000 Caen;0.4487628213166144;0.4167251515151515;street;14118_0610;;Rue de Bayeux;Rue de Bayeux;14000;Caen;14, Calvados, Normandie;14118;;;;ok
19140006800018;191400068;COLLEGE CHARLES LETOT;;1;7331;1;PUBLIC;1;14047;Bayeux;14;28;8531Z;85;OQ;1;de 50 à 299 salariés;49.183346;-0.385933;Rue de Bayeux 14000 Caen;0.4487628213166144;0.4167251515151515;street;14118_0610;;Rue de Bayeux;Rue de Bayeux;14000;Caen;14, Calvados, Normandie;14118;;;;ok
19140008400015;191400084;COLLEGE VAL DE SOULEUVRE;;1;7331;1;PUBLIC;1;14061;Souleuvre en Bocage;14;28;8531Z;85;OQ;1;de 11 à 49 salariés;48.95654;-0.844923;Souleuvre en Bocage;0.5258268531468531;0.4580969016697588;municipality;14061;;Souleuvre en Bocage;;14350;Souleuvre en Bocage;14, Calvados, Normandie;14061;;;;ok
19140013400018;191400134;LYCEE GENERAL ET TECHNOLOGIQUE MALHERB;;1;7331;1;PUBLIC;1;14118;Caen;14;28;8531Z;85;OQ;1;de 50 à 299 salariés;49.184316;-0.37193;Caen;0.37823487603305783;0.34485779220779217;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
19140014200011;191400142;LYC GEN TECHNOLOGIQUE AUGUSTIN FRESNEL;;1;7331;1;PUBLIC;1;14118;Caen;14;28;8531Z;85;OQ;1;de 50 à 299 salariés;49.184316;-0.37193;Caen;0.37823487603305783;0.34485779220779217;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
19140014200045;191400142;LYC GEN TECHNOLOGIQUE AUGUSTIN FRESNEL;GRETA DU CALVADOS;1;7331;0;PUBLIC;1;14118;Caen;14;28;8559A;85;OQ;1;de 50 à 299 salariés;49.184316;-0.37193;Caen;0.37823487603305783;0.34485779220779217;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
19140014200052;191400142;LYC GEN TECHNOLOGIQUE AUGUSTIN FRESNEL;COLLEGE LYCEE EXPERIMENTAL;1;7331;0;PUBLIC;1;14327;H‚rouville-Saint-Clair;14;28;8531Z;85;OQ;1;de 11 à 49 salariés;;;;;;;;;;;;;;;;;;not-found
19140015900015;191400159;COLLEGE PASTEUR;;1;7331;1;PUBLIC;1;14118;Caen;14;28;8531Z;85;OQ;1;de 50 à 299 salariés;49.184316;-0.37193;Caen;0.37823487603305783;0.34485779220779217;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
19140017500011;191400175;LYC GEN TECHNOLOGIQUE JEAN ROSTAND;;1;7331;1;PUBLIC;1;14118;Caen;14;28;8531Z;85;OQ;1;de 50 à 299 salariés;49.184316;-0.37193;Caen;0.37823487603305783;0.34485779220779217;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
