nombre;sexe;annee;prenoms;nombre_total_cumule
9;M;2011;Nolhan;9
9;F;2022;Jill;9
7;F;2011;Olympe;7
9;F;2022;Léana;9
23;F;2011;Oumou;23
9;F;2022;Olympia;9
22;M;2011;Roméo;22
9;F;2022;Saja;9
6;F;2011;Rosa;6
8;M;2022;Aristide;8
35;F;2011;Roxane;35
8;M;2022;Gianni;8
6;M;2011;Saad;6
7;M;2022;Alan;7
8;M;2011;Samba;8
7;M;2022;Alessio;7
45;F;2011;Sasha;64
7;M;2022;Ange;7
5;F;2011;Tanya;5
7;M;2022;Barthélemy;7
14;F;2011;Thelma;14
7;M;2022;Hélio;7
5;M;2011;Théophane;5
7;M;2022;Jaden;7
5;F;2011;Tiana;5
7;M;2022;Thaddée;7
6;F;2020;Johanna;6
7;F;2022;Aline;7
6;F;2020;Khadidja;6
7;F;2022;Hidaya;7
6;F;2020;Lucy;6
6;M;2022;Mamoudou;6
5;M;2020;Aliou;5
6;M;2022;Yacouba;6
5;M;2020;Hamidou;5
6;M;2022;Yasser;6
5;M;2020;Lukas;5
6;M;2022;Younès;6
5;M;2020;Priam;5
6;F;2022;Azel;6
5;F;2020;Alizée;5
5;M;2022;Giovanni;5
5;F;2020;Camilla;5
5;M;2022;Lysandre;5
5;F;2020;Malaïka;5
5;F;2022;Lily-Rose;5
5;F;2020;Rayhana;5
5;F;2022;Maïwenn;5
5;F;2020;Zohra;5
5;F;2022;Mouna;5
138;F;2021;Jeanne;138
5;F;2022;Nafissa;5
134;M;2021;Alexandre;134
5;F;2022;Naminata;5
124;F;2021;Ava;124
5;F;2022;Safa;5
117;F;2021;Nina;117
114;M;2021;Noé;114
98;M;2021;Basile;98
93;F;2021;Jade;93
90;M;2021;Martin;90
69;F;2021;Giulia;69
60;F;2021;Manon;60
59;F;2021;Lucie;59
47;M;2021;Pablo;47
45;M;2021;Ezra;45
44;M;2021;Marcel;44
43;F;2021;Aïcha;43
42;F;2021;Elena;42
40;M;2021;Elie;40
37;F;2021;Olympe;37
34;M;2021;Aurèle;34
32;M;2021;Jacques;32
31;M;2021;Hamza;31
26;F;2021;Pénélope;26
25;F;2021;Zélie;25
24;F;2021;Judith;24
23;F;2021;Amina;23
22;F;2021;Lena;22
21;F;2021;Astrid;21
21;F;2021;Jana;21
19;M;2021;Lenny;19
19;M;2021;Romain;19
18;M;2021;Kamil;18
16;M;2021;Khalil;16
15;M;2021;Daouda;15
15;M;2021;Swann;15
14;F;2021;Elisabeth;14
14;F;2021;Jannah;14
14;M;2021;Julien;14
14;M;2021;Sekou;14
12;F;2021;Nola;12
11;F;2021;Khadidja;11
11;F;2021;Nessa;11
11;M;2021;Wassim;11
10;F;2021;Amy;10
10;M;2021;Waël;10
9;F;2021;Adama;9
9;F;2021;Coumba;9
9;M;2021;Ilian;9
9;M;2021;Marco;9
8;F;2021;Joanne;8
8;F;2021;Sana;8
7;F;2021;Eléna;7
7;F;2021;Eya;7
7;F;2021;Selena;7
7;M;2021;Aden;7
7;M;2021;Alfred;7
7;M;2021;Kenzo;7
7;M;2021;Mady;7
7;M;2021;Mylan;7
7;M;2021;Selim;7
6;F;2021;Aby;6
6;F;2021;Aïssatou;6
6;F;2021;Dalia;6
6;F;2021;Elissa;6
6;F;2021;Enora;6
6;F;2021;Mayline;6
6;F;2021;Sakina;6
6;M;2021;Akram;6
6;M;2021;Elyo;6
6;M;2021;Kenan;6
6;M;2021;Kenzi;6
6;M;2021;Leon;6
6;M;2021;Olivier;6
6;M;2021;Tyler;6
5;F;2021;Elsie;5
5;F;2021;Linda;5
5;F;2021;Milena;5
5;F;2021;Olympia;5
5;M;2021;Masten;5
5;M;2021;Tony;5
8;F;2019;Assil;8
7;F;2019;Ayna;7
7;F;2019;Béatrice;7
7;F;2019;Hajar;7
7;F;2019;Marta;7
7;F;2019;Zeinab;7
6;M;2019;Elhadj;6
6;M;2019;Eloi;6
6;M;2019;Timothy;6
6;M;2019;Warren;6
6;F;2019;Ayla;6
6;F;2019;Nell;6
6;F;2019;Sélène;6
6;F;2019;Suzie;6
5;M;2019;Aliocha;5
5;M;2019;Kyan;5
5;F;2019;Avigaïl;5
5;F;2019;Cara;5
5;F;2019;Elyna;5
5;F;2019;Layel;5
5;F;2019;Maïssane;5
285;M;2020;Adam;285
208;F;2020;Louise;208
117;M;2020;Basile;117
98;M;2020;Auguste;98
62;F;2020;Lucie;62
48;F;2020;Madeleine;48
46;M;2020;Youssef;46
38;F;2020;Éléonore;38
36;M;2020;Elio;36
34;M;2020;Aurèle;34
32;M;2020;Kaïs;32
32;F;2020;Elisa;32
32;F;2020;Hannah;32
30;F;2020;Jannah;30
27;M;2020;Kylian;27
25;M;2020;Gaston;25
25;M;2020;Nael;25
24;F;2020;Ana;24
23;F;2020;Sara;23
22;F;2020;Emilie;22
21;M;2020;Aboubacar;21
21;M;2020;Isaïah;21
20;F;2020;Anastasia;20
16;F;2020;Esmée;16
14;F;2020;Maïmouna;14
13;M;2020;Zakariya;13
13;F;2020;Anne;13
13;F;2020;Zaynab;13
12;M;2020;Yahya;12
12;F;2020;Andrea;12
11;M;2020;Alassane;11
11;M;2020;Kamil;11
11;F;2020;Isis;11
9;M;2020;Alphonse;9
9;M;2020;Marlon;9
8;F;2020;Fatim;8
8;F;2020;Khady;8
8;F;2020;Maëva;8
8;F;2020;Naïa;8
8;F;2020;Simone;8
7;M;2020;Arthus;7
7;M;2020;Elyo;7
7;M;2020;Foucauld;7
7;M;2020;Mylann;7
7;M;2020;Vasco;7
7;M;2020;Wael;7
7;M;2020;Waël;7
7;F;2020;Leïa;7
7;F;2020;Maram;7
7;F;2020;Mira;7
7;F;2020;Razane;7
6;M;2020;Jamal;6
6;M;2020;Mayeul;6
6;M;2020;Safwan;6
6;M;2020;Xavier;6
6;F;2020;Janelle;6
29;M;2004;Achille;29
10;F;2004;Agnès;10
8;F;2004;Aïssata;8
15;M;2004;Allan;15
6;M;2004;Alon;6
14;F;2004;Alyssa;14
6;F;2004;Amélia;6
9;M;2004;Arthus;9
8;M;2004;Auguste;8
23;M;2004;Ayoub;23
11;M;2004;Brian;11
54;F;2004;Célia;54
18;F;2004;Christine;18
6;M;2004;Cyriaque;6
7;F;2004;Cyrielle;7
9;M;2004;Dany;9
6;F;2004;Eléna;6
44;F;2004;Eloïse;44
7;M;2004;Eytan;7
21;F;2004;Faustine;21
6;M;2004;Filipe;6
100;M;2004;Gaspard;100
66;F;2004;Héloïse;66
5;M;2004;Hicham;5
5;M;2004;Hillel;5
19;M;2004;Ibrahima;19
5;F;2004;Séréna;5
30;F;2004;Suzanne;30
12;M;2004;Téo;12
25;F;2004;Tess;25
47;M;2004;Titouan;47
5;F;2004;Tracy;5
5;F;2004;Virginie;5
8;M;2004;Yani;8
10;F;2005;Agnès;10
9;M;2005;Aksel;9
26;F;2005;Amina;26
19;F;2005;Anissa;19
5;F;2005;Anita;5
6;M;2005;Aurel;6
17;F;2005;Cassandra;17
41;M;2005;Côme;41
41;F;2005;Constance;41
38;M;2005;Corentin;38
24;M;2011;Yann;24
35;M;2005;Dimitri;35
6;M;2011;Yannick;6
34;M;2005;Edouard;34
133;F;2012;Adèle;133
10;F;2005;Eléna;10
5;M;2012;Adib;5
5;F;2005;Elona;5
15;M;2012;Alfred;15
5;M;2005;Éric;5
64;M;2012;Amine;64
8;M;2005;Farès;8
146;F;2012;Anna;146
12;M;2005;Ferdinand;12
8;M;2012;Arié;8
6;M;2005;Germain;6
140;M;2012;Augustin;140
9;M;2005;Giovanni;9
28;M;2012;Bastien;28
22;F;2005;Grace;22
15;F;2012;Bianca;15
29;M;2005;Isaac;29
6;M;2012;Boris;6
6;F;2005;Iseult;6
10;F;2012;Candice;10
28;M;2005;Jean-Baptiste;28
6;M;2012;Chris;6
13;M;2005;Joachim;13
26;F;2012;Claire;26
209;M;2005;Jules;209
60;F;2012;Constance;60
6;F;2005;Kady;6
177;F;2012;Emma;177
5;F;2005;Kaïna;5
10;M;2012;Eugène;10
8;F;2005;Keren;8
17;F;2012;Eve;17
7;M;2005;Ladji;7
6;M;2012;Ewen;6
15;M;2005;Lassana;15
6;M;2012;Ezio;6
12;M;2005;Léandre;12
5;M;2012;Fadi;5
7;F;2005;Leïla;7
7;M;2012;Franck;7
10;F;2005;Louisa;10
13;F;2012;Gabriela;13
6;M;2005;Mael;6
6;M;2012;Gautier;6
5;F;2005;Maëline;5
65;M;2012;Jean;65
178;F;2005;Marie;178
9;M;2012;Johan;9
6;F;2005;Marie-Lou;6
163;F;2012;Juliette;163
37;M;2005;Mathéo;37
14;F;2012;Kelly;14
5;M;2005;Mattia;5
26;F;2012;Lena;26
180;M;2005;Maxime;180
7;M;2012;Lévi;7
5;F;2005;Mélusine;5
8;F;2012;Leyna;8
15;F;2005;Nadia;15
5;F;2012;Linoy;5
7;F;2005;Néné;7
20;F;2012;Liv;20
12;F;2005;Oumou;12
6;M;2012;Louison;6
29;F;2005;Paloma;29
8;F;2012;Lucille;8
13;M;2005;Paolo;13
9;F;2012;Maïwenn;9
13;F;2005;Perrine;13
23;M;2012;Marc;23
5;F;2005;Sabrine;5
5;M;2012;Matias;5
61;F;2005;Sara;61
31;M;2012;Max;31
27;F;2005;Shirel;27
93;M;2012;Maxence;93
14;M;2005;Téo;14
7;F;2012;Maxine;7
5;M;2005;Tommy;5
6;F;2012;Meryem;6
9;F;2005;Yousra;9
5;F;2012;Nada;5
9;F;2006;Abigaël;9
28;M;2012;Nael;28
8;M;2006;Adama;8
12;F;2012;Nawel;12
9;F;2006;Aïssatou;9
6;M;2012;Nikola;6
7;M;2006;Alfred;7
7;F;2012;Noor;7
6;M;2006;Amadou;6
19;M;2012;Rafaël;19
6;F;2006;Amélia;6
26;F;2012;Raphaëlle;26
22;F;2006;Amina;22
5;F;2012;Safiya;5
9;F;2004;Janna;9
16;F;2012;Shirel;16
12;M;2004;Jason;12
99;M;2012;Simon;99
22;M;2004;Jean-Baptiste;22
43;F;2012;Stella;43
17;F;2004;Judith;17
8;F;2012;Talya;8
8;F;2004;Karine;8
9;F;2012;Tasnim;9
18;F;2004;Kelly;18
147;M;2012;Thomas;147
6;F;2004;Khadija;6
23;M;2012;Titouan;23
5;F;2004;Laurence;5
60;M;2012;Tom;60
18;M;2004;Laurent;18
98;M;2012;Yanis;98
10;F;2004;Leïla;10
5;F;2012;Yara;5
10;F;2004;Lilas;10
5;M;2012;Youness;5
6;F;2004;Luce;6
5;M;2012;Zayd;5
15;F;2004;Lydia;15
8;M;2013;Alix;8
5;M;2004;Lyes;5
12;F;2013;Amélia;12
13;F;2004;Maéva;13
6;M;2013;Antoni;6
44;M;2004;Mamadou;44
30;M;2013;Aurélien;30
6;M;2004;Manuel;6
5;F;2013;Ayline;5
8;M;2004;Marwane;8
88;M;2013;Benjamin;88
5;F;2010;Alissa;5
5;F;2004;Maureen;5
11;F;2013;Bertille;11
14;F;2010;Alya;14
13;F;2004;Mélina;13
60;F;2013;Capucine;60
34;M;2010;Amir;34
15;F;2004;Mia;15
6;F;2013;Carolina;6
7;M;2010;Arié;7
18;M;2004;Mickaël;18
108;F;2013;Charlotte;108
9;M;2010;Ben;9
29;F;2004;Naomi;29
8;M;2013;Cheick;8
14;F;2010;Cindy;14
7;F;2004;Nicole;7
54;M;2013;Daniel;54
11;M;2010;Clarence;11
23;M;2004;Noa;23
5;M;2013;Driss;5
9;F;2010;Dana;9
82;M;2004;Oscar;82
31;F;2013;Éléonore;31
12;F;2010;Diana;12
8;M;2004;Paulin;8
18;F;2013;Elia;18
30;F;2010;Elena;30
13;M;2004;Pierre-Louis;13
56;M;2013;Elias;56
82;F;2010;Elisa;82
36;M;2004;Rémi;36
20;M;2013;Eliot;20
7;F;2010;Elora;7
8;F;2004;Samantha;8
20;F;2013;Elisabeth;20
10;F;2010;Emily;10
17;M;2011;Walid;17
11;M;2013;Emil;11
6;F;2010;Eulalie;6
7;M;2011;Willy;7
10;M;2013;Émile;10
7;M;2010;Harry;7
5;M;2011;Ylan;5
22;F;2013;Eve;22
6;M;2010;Hatem;6
5;F;2012;Ada;5
8;M;2013;Felix;8
48;M;2010;Hector;48
7;F;2012;Albertine;7
20;F;2013;Flora;20
6;M;2010;Ismail;6
6;F;2012;Alessia;6
173;M;2013;Gaspard;173
60;M;2010;Julien;60
6;M;2012;Aly;6
17;M;2013;Ibrahima;17
6;F;2010;Kayna;6
16;F;2012;Amélia;16
9;M;2013;Ilan;9
35;F;2010;Lilou;35
10;F;2012;Anaé;10
15;F;2013;Ilyana;15
13;M;2010;Loris;13
8;F;2012;Anya;8
45;M;2013;Ilyes;45
5;F;2010;Mahault;5
10;F;2012;Assa;10
100;F;2013;Jade;100
32;F;2010;Manel;32
5;F;2012;Aurélia;5
6;M;2013;Kays;6
16;F;2010;Marguerite;16
6;F;2012;Avril;6
16;M;2013;Kenzo;16
11;M;2010;Marwane;11
27;F;2012;Brune;27
13;F;2013;Kiara;13
21;M;2010;Matéo;21
6;F;2012;Chelsea;6
8;F;2013;Layla;8
5;M;2010;Mendel;5
15;F;2012;Clotilde;15
6;F;2013;Lehna;6
8;F;2010;Nadine;8
6;M;2012;Dario;6
6;F;2013;Leïna;6
5;M;2010;Naïl;5
24;F;2012;Farah;24
31;F;2013;Lena;31
5;M;2010;Nathaël;5
17;F;2012;Flora;17
45;M;2013;Léopold;45
94;F;2010;Noémie;94
19;F;2012;Hanna;19
8;F;2013;Liel;8
50;M;2010;Octave;50
16;F;2012;Hélène;16
65;M;2013;Lucien;65
23;M;2010;Pablo;23
8;M;2012;Ilyess;8
15;F;2013;Mahaut;15
8;F;2010;Penda;8
5;M;2012;Jacob;5
6;F;2013;Mai;6
7;F;2010;Perrine;7
21;M;2012;Jonathan;21
164;F;2013;Manon;164
89;M;2010;Pierre;89
6;M;2012;Josh;6
5;F;2013;Mariame;5
6;M;2010;Rami;6
20;F;2012;Judith;20
11;M;2013;Mateo;11
8;F;2010;Rébecca;8
5;M;2012;Kim;5
5;M;2013;Mateusz;5
53;M;2010;Robin;53
18;M;2012;Lamine;18
5;M;2013;Matthew;5
5;M;2010;Ryad;5
5;F;2012;Layana;5
10;M;2013;Mayeul;10
37;M;2010;Samy;37
10;F;2012;Lea;10
8;M;2013;Melvin;8
14;F;2010;Scarlett;14
14;M;2012;Leo;14
90;F;2013;Mila;90
28;F;2010;Selma;28
9;M;2012;Levi;9
14;F;2013;Mona;14
6;M;2010;Sidy;6
7;M;2012;Lubin;7
13;M;2013;Moustapha;13
13;M;2010;Swann;13
27;M;2012;Luc;27
8;F;2013;Ornella;8
13;F;2010;Syrine;13
31;F;2012;Lucile;31
18;M;2013;Owen;18
11;F;2010;Tara;11
9;M;2012;Mathurin;9
24;F;2013;Rachel;24
25;F;2010;Thaïs;25
6;M;2012;Mendel;6
15;F;2013;Rita;15
5;M;2010;Yanni;5
5;M;2012;Mikaïl;5
9;M;2013;Robinson;9
7;M;2010;Zachary;7
6;F;2012;Miya;6
5;F;2013;Roxanne;5
6;F;2010;Zahra;6
5;F;2012;Nelia;5
6;F;2013;Sabrina;6
7;M;2011;Alfred;7
25;M;2012;Nils;25
31;F;2013;Selma;31
12;F;2011;Alyssa;12
21;F;2012;Pénélope;21
16;F;2013;Sira;16
214;M;2011;Antoine;214
5;M;2012;Saul;5
5;M;2013;Taha;5
5;M;2011;Arié;5
10;F;2012;Scarlett;10
39;M;2013;William;39
17;F;2011;Astrid;17
13;F;2012;Sibylle;13
9;M;2013;Youcef;9
5;M;2011;Ayman;5
7;M;2012;Teddy;7
7;M;2013;Zachary;7
70;M;2011;Camille;70
116;M;2012;Théo;116
8;M;2013;Zakarya;8
5;M;2011;Cheikh;5
19;M;2012;Vincent;19
5;M;2013;Zyad;5
5;M;2011;Darren;5
6;M;2012;Wilfried;6
5;F;2014;Adama;15
19;M;2011;Eden;19
42;M;2012;Yacine;42
154;F;2014;Adèle;154
44;F;2011;Eloïse;44
19;M;2012;Younes;19
5;F;2014;Adeline;5
8;F;2011;Emeline;8
8;F;2012;Yousra;8
5;F;2014;Aïna;5
8;F;2011;Emily;8
5;F;2012;Zineb;5
5;F;2014;Alaa;5
6;M;2011;Enguerrand;6
83;M;2013;Aaron;83
16;M;2014;Alex;16
115;M;2011;Ethan;115
5;M;2013;Abderrahmane;5
27;F;2014;Alexandra;27
6;M;2011;Fabio;6
5;F;2013;Aicha;5
12;F;2014;Alia;12
5;M;2011;Gary;5
6;M;2013;Akram;6
8;F;2014;Aline;8
5;M;2011;Ilhan;5
27;M;2013;Alex;27
5;F;2014;Allya;5
5;M;2011;Ilyane;5
19;F;2013;Aliénor;19
42;F;2014;Ambre;42
12;F;2011;Isabelle;12
8;F;2013;Amalia;8
6;M;2014;Angelo;6
7;M;2011;Jaden;7
21;F;2013;Amélie;21
7;M;2014;Aron;7
197;F;2011;Jeanne;197
11;F;2013;Amy;11
5;M;2014;Aurel;5
17;F;2011;Jessica;17
6;F;2013;Anaelle;6
18;M;2014;Bilel;18
6;M;2011;Joakim;6
5;M;2013;Andrei;5
9;F;2014;Binta;9
17;M;2011;Johan;17
10;F;2013;Ashley;10
11;M;2014;Boubacar;11
13;M;2011;Kamil;13
12;M;2013;Bakary;12
9;F;2014;Carmen;9
21;M;2011;Kevin;21
6;F;2013;Basma;6
25;F;2014;Claire;25
22;F;2011;Khadija;22
5;F;2013;Camilia;5
62;M;2014;Côme;62
171;F;2011;Léa;171
17;F;2013;Cassandre;17
12;F;2014;Coumba;12
7;M;2011;Leonard;7
8;F;2013;Catherine;8
6;F;2014;Djena;6
5;F;2011;Lévana;5
86;F;2013;Clémence;86
20;M;2014;Élie;20
18;F;2011;Lison;18
9;F;2013;Clothilde;9
24;M;2014;Esteban;24
7;F;2011;Lital;7
19;F;2013;Colombe;19
14;F;2014;Eugénie;14
7;F;2011;Manelle;7
6;M;2013;Dario;6
23;M;2014;Grégoire;23
21;M;2011;Nahel;21
7;F;2013;Delphine;7
21;M;2014;Haroun;21
6;M;2011;Nayel;6
9;F;2013;Eliana;9
80;F;2014;Héloïse;80
9;F;2011;Noor;9
9;M;2013;Élie;9
6;M;2014;Honoré;6
20;M;2011;Rafaël;20
6;F;2013;Eliza;6
6;F;2014;Imen;6
54;F;2011;Romy;54
13;F;2013;Elodie;13
11;F;2014;Isabelle;11
17;M;2011;Sandro;17
20;M;2013;Eloi;20
21;M;2014;Ismael;21
10;F;2011;Sienna;10
5;M;2013;Giulio;5
34;M;2014;Julien;34
8;F;2006;Angie;8
70;M;2011;Timothée;70
27;M;2013;Grégoire;27
5;M;2014;Kassim;5
5;M;2006;Ari;5
12;F;2011;Valentina;12
41;M;2013;Gustave;41
22;F;2014;Khadija;22
6;F;2006;Armance;6
8;F;2019;Ariana;8
10;F;2013;Hajar;10
8;F;2014;Laetitia;8
16;M;2006;Artus;16
8;F;2019;Zahra;8
38;F;2013;Hanna;38
6;F;2014;Lauren;6
25;F;2006;Astrid;25
8;F;2019;Zita;8
6;M;2013;Hédi;6
11;F;2014;Léane;11
12;M;2006;Aurèle;12
7;M;2019;Anes;7
20;M;2013;Idriss;20
19;F;2014;Lison;19
10;F;2006;Camélia;10
7;M;2019;Dario;7
6;M;2013;Ilhan;6
11;F;2014;Louison;17
9;M;2006;Célestin;9
7;M;2019;Paulin;7
51;F;2013;Inaya;51
5;M;2014;Loup;5
49;F;2006;Célia;49
7;F;2019;Aisha;7
57;F;2013;Iris;57
5;M;2014;Malone;5
15;F;2006;Cléo;15
7;F;2019;Amel;7
10;F;2013;Jana;10
28;M;2014;Mathieu;28
12;F;2006;Delphine;12
7;F;2019;May;7
5;F;2013;Jannah;5
11;F;2014;Maxine;11
7;M;2006;Eden;7
7;F;2019;Tessa;7
7;M;2013;Joël;7
11;F;2014;Morgane;11
39;F;2006;Eléonore;39
6;M;2019;Barthélemy;6
6;M;2013;Justin;6
9;M;2014;Moustapha;9
14;F;2006;Elina;14
6;M;2019;Hussein;6
8;F;2013;Khadidja;8
5;F;2014;Olive;5
12;M;2006;Elio;12
6;M;2019;Mamoudou;6
7;M;2013;Laurent;7
9;F;2014;Ora;9
12;F;2006;Elisabeth;12
6;M;2019;Zion;6
103;M;2013;Liam;103
19;M;2014;Owen;19
6;M;2006;Emilio;6
6;F;2019;Joanne;6
5;F;2013;Loubna;5
16;F;2014;Rachel;16
10;F;2006;Emily;10
6;F;2019;Laïa;6
6;M;2013;Maé;6
9;F;2014;Razane;9
5;F;2006;Eryne;5
6;F;2019;Leïa;6
17;M;2013;Mahamadou;17
9;M;2014;Saul;9
126;M;2006;Ethan;126
6;F;2019;Malek;6
6;F;2013;Maïwenn;6
38;F;2014;Sophie;38
24;F;2006;Eve;24
6;F;2019;Michelle;6
5;F;2013;Malek;14
18;M;2014;Théophile;18
13;M;2006;Farès;13
6;F;2019;Nana;6
10;F;2013;Maram;10
8;F;2014;Tia;8
5;F;2006;Fatma;5
6;F;2019;Tiffany;6
13;M;2013;Marwan;13
28;M;2014;Timéo;28
30;F;2006;Flora;30
5;M;2019;Andrei;5
79;M;2013;Mathis;79
5;M;2014;Vasco;5
6;F;2006;Floriane;6
5;M;2019;Angelo;5
39;M;2013;Mehdi;39
63;M;2014;William;63
5;F;2006;Hafsa;5
5;M;2019;Jed;5
7;M;2013;Miguel;7
5;M;2014;Wissam;5
12;F;2006;Hana;12
5;M;2019;Joan;5
8;M;2013;Nabil;8
6;M;2014;Wissem;6
23;M;2006;Ilan;23
5;M;2019;Leny;5
47;M;2013;Nolan;47
6;F;2014;Yaëlle;6
8;M;2006;Ilyès;8
5;F;2019;Ayana;5
17;F;2013;Norah;17
9;M;2014;Zakariya;9
30;F;2006;Imane;30
5;F;2019;Elikya;5
7;M;2013;Romeo;7
9;M;2015;Abdallah;9
13;F;2006;Imen;13
5;F;2019;Leah;5
20;M;2013;Sami;20
6;M;2015;Ahmad;6
35;F;2006;Ines;35
5;F;2019;Nellia;5
44;M;2013;Solal;44
29;M;2015;Alban;29
8;F;2006;Jana;8
114;F;2020;Olivia;114
18;M;2013;Soren;18
22;F;2015;Alexandra;22
5;M;2006;Jean-Christophe;5
111;M;2020;Sacha;111
5;F;2013;Taïna;5
245;F;2015;Alice;245
10;F;2006;Johanna;10
94;F;2020;Charlie;94
13;F;2013;Théa;13
8;M;2015;Alix;8
10;F;2006;Karine;10
63;M;2020;Léonard;63
11;M;2013;Thibaut;11
9;M;2015;Aloïs;9
8;F;2006;Keren;8
54;F;2020;Sophia;54
8;M;2013;Tim;8
6;F;2015;Amanda;6
5;F;2006;Leonor;5
46;F;2020;Aïcha;46
35;M;2013;Yacine;35
57;M;2015;Amir;57
11;F;2006;Lia;11
43;M;2020;James;43
5;M;2014;Abdel;5
37;M;2015;Anatole;37
10;M;2006;Lior;10
37;M;2020;Edgar;37
7;M;2014;Abdou;7
12;F;2015;Anne;12
11;F;2006;Liora;11
33;M;2020;Émile;33
9;M;2014;Abdoul;9
10;F;2015;Antonia;10
13;F;2006;Loane;13
30;F;2020;Bianca;30
7;F;2014;Abigail;7
5;F;2015;Assiya;5
21;F;2006;Lydia;21
24;M;2020;Luca;24
42;M;2014;Ahmed;42
146;M;2015;Augustin;146
34;F;2006;Lyna;34
24;F;2020;Louna;24
43;F;2014;Aïcha;43
10;M;2015;Camil;10
37;F;2006;Maëlys;37
23;M;2020;Alban;23
7;M;2014;Alan;7
14;F;2015;Candice;14
9;M;2006;Mahé;9
23;F;2020;Axelle;23
16;F;2014;Amélie;16
5;F;2015;Cécile;5
5;F;2006;Maia;5
22;F;2020;Rita;22
6;M;2014;Aris;6
36;M;2015;César;36
11;M;2006;Marcus;11
21;M;2020;Gaël;21
6;M;2014;Aubin;6
57;M;2015;Edgar;57
177;F;2006;Marie;177
21;F;2020;Mahaut;21
42;M;2014;Ayoub;42
36;F;2015;Éléonore;36
45;F;2006;Marine;45
20;M;2020;Stanislas;20
13;F;2014;Billie;13
5;F;2015;Florence;5
10;M;2006;Marvin;10
20;F;2020;Lara;20
23;F;2014;Brune;23
13;M;2015;Florian;13
17;M;2006;Marwan;17
18;M;2020;Muhammad;18
7;M;2014;Bryan;7
58;M;2015;Gabin;58
7;M;2006;Marwane;7
18;M;2020;Noham;18
19;F;2014;Célestine;19
59;M;2015;Gustave;59
5;F;2006;Marylou;5
17;M;2020;Orso;17
6;F;2014;Chaïma;6
43;M;2015;Hadrien;43
93;M;2006;Maxence;93
17;F;2020;Janna;17
26;M;2014;Diego;26
6;M;2015;Hamidou;6
23;F;2006;Mélina;23
16;M;2020;Anis;16
9;M;2014;Édouard;9
27;M;2015;Idriss;27
6;M;2006;Moïse;6
16;M;2020;Saul;16
12;F;2014;Elia;12
6;F;2015;Imene;6
6;F;2006;Naya;6
16;M;2020;Swann;16
12;M;2014;Elijah;12
11;M;2015;Ivan;11
27;M;2006;Olivier;27
15;M;2020;Milhan;15
7;F;2014;Eliora;7
11;M;2015;Jack;11
19;F;2006;Oriane;19
14;F;2020;Clémentine;14
56;F;2014;Elisa;56
23;M;2015;Jonas;23
14;M;2006;Philippe;14
14;F;2020;Gabriela;14
23;M;2014;Elliot;23
15;M;2015;Jonathan;15
43;M;2006;Rafael;43
13;M;2020;Abdallah;13
31;F;2014;Eloïse;31
5;M;2015;Jude;5
6;F;2006;Rahma;6
13;M;2020;Elon;13
14;M;2014;Elyes;14
15;M;2015;Julian;15
17;F;2006;Rebecca;17
13;F;2020;Kadiatou;13
6;M;2014;Emil;6
5;M;2015;Kyle;5
5;F;2006;Samia;5
13;F;2020;Soline;13
20;M;2014;Émile;20
13;F;2015;Lahna;13
156;M;2006;Samuel;156
12;F;2020;Izia;12
5;F;2014;Emmanuelle;5
21;F;2015;Lara;21
47;M;2006;Samy;47
12;F;2020;Maylis;12
16;M;2014;Erwan;16
5;F;2015;Laurine;5
35;F;2006;Stella;35
11;M;2020;Jonah;11
48;M;2014;Evan;48
16;F;2015;Lilya;16
5;M;2006;Sylvain;5
11;M;2020;Marc;11
8;M;2014;Farès;8
6;F;2015;Linoy;6
6;M;2006;Tommy;6
11;F;2020;Mariame;11
14;F;2014;Flora;14
20;F;2015;Manel;20
52;F;2006;Violette;52
11;F;2020;Zahra;11
5;M;2014;Giovanni;5
16;M;2015;Mathys;16
23;M;2006;Wassim;23
10;M;2020;Grégoire;10
6;M;2014;Guilhem;6
5;F;2015;Matilda;5
10;M;2006;Youcef;10
9;M;2020;Ian;9
40;M;2014;Hadrien;40
68;F;2015;Mia;68
7;M;2006;Zachary;7
9;M;2020;Menahem;9
7;F;2014;Hiba;7
6;M;2015;Michaël;6
5;M;2006;Zadig;5
9;F;2020;Marianne;9
25;M;2014;Idriss;25
5;M;2015;Mohamed-Ali;5
11;F;2007;Amy;11
9;F;2020;Sélène;9
13;M;2014;Jordan;13
7;M;2015;Mouhamadou;7
17;M;2007;Ange;17
8;M;2020;Albert;8
5;F;2014;Kawthar;5
14;M;2015;Moustapha;14
12;F;2007;Asma;12
8;M;2020;Imrân;8
8;F;2014;Lalya;8
40;M;2015;Nicolas;40
21;F;2007;Audrey;21
8;M;2020;Iyed;8
53;F;2014;Laura;53
5;M;2015;Nikita;5
24;F;2007;Awa;24
8;M;2020;Zakarya;8
8;F;2014;Layane;8
8;M;2015;Nil;8
29;M;2007;Ayoub;29
8;F;2020;Athénaïs;8
40;M;2014;Lenny;40
36;M;2015;Noham;36
6;M;2007;Barthélémy;6
8;F;2020;Naomie;8
6;M;2014;Lévi;6
5;F;2015;Perle;5
9;F;2007;Bertille;9
7;M;2020;Kays;7
5;F;2014;Lily-Rose;5
10;F;2015;Quitterie;10
5;F;2007;Blandine;5
7;F;2020;Aïsha;7
16;M;2014;Lorenzo;16
35;M;2015;Romain;35
8;F;2007;Cerise;8
